job_id,job_title,job_tags,company_address,company_name,company_size,min_salary,max_salary,experiences,industries,languages,frameworks
1394831,Business Development Manager (IT Outsourcing),"Sales, Direct Sale, Sales Management, ",Hồ Chí Minh,Công ty TNHH Tư Vấn & Phát Triển Phần Mềm LARION,100-499 nhân viên,,,4,Manager,,
1402471,Nhân Viên Vận Hành Hệ Thống CRM,"CRM, MS Offices , CRM Program Management, ",Hà Nội,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,1000+ nhân viên,14,20,,,,
1399639,IT Manager (ISMS & ISO Knowledge),"Information/ Operational Risk, Risk Management, ISO 9001, ISO 27001, Process Quality Assurance, ISO Leader, Information Technology",Hồ Chí Minh,Công ty TNHH Tư Vấn & Phát Triển Phần Mềm LARION,100-499 nhân viên,,,4,Manager,,
1346069,Chuyên Viên Kiểm Thử Phần Mềm (Tester),,Hà Nội,Công ty Đấu giá Hợp danh Việt Nam,100-499 nhân viên,12,15,2,Tester,,
1366250,Web Quality Control - Tester,"IT Helpdesk, Lập Trình Web, Quản Trị Website, ",Hà Nội,Công ty Cổ phần VCCorp,1000+ nhân viên,,,1,QA,,
1402178,Nhân Viên SEO - Content SEO,,Hồ Chí Minh,CÔNG TY TNHH CÔNG NGHỆ & TRUYỀN THÔNG FOOGLE,25-99 nhân viên,6,10,,,,
1177731,Nhân Viên IT,,Hồ Chí Minh,Công ty cổ phần đầu tư và phát triển Tiến Bộ,25-99 nhân viên,15,30,,,,
1397716,Thực Tập Sinh Lập Trình Viên Web Fulltime,"PHP, Ruby on Rails, VueJS, Lập Trình, Frontend, HTML, CSS, JavaScript, ReactJS",Hồ Chí Minh,CÔNG TY TNHH MIDOTA,25-99 nhân viên,,,,Web-Full,"JS,PHP,Ruby,Python,Java","ROR,ReactJS,VueJS,AngularJS"
1402626,Devops Engineer,,Hà Nội,CÔNG TY TNHH MỘT THÀNH VIÊN GIẢI PHÁP CÔNG NGHỆ HTI,100-499 nhân viên,,,2,DevOps,,
1330542,Lập Trình Viên .Net,,Hà Nội,CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ SAO THỦY,500-1000 nhân viên,12,20,3,Web-Back,"C#,JS","Entity Framework,.NET Framework,VueJS,AngularJS,ReactJS"
1165433,Chuyên Viên Ads Monetization,"Data Analysis, ",Hà Nội,Công Ty Cổ Phần Funius,25-99 nhân viên,9,20,,,,
1402468,Backend Leader Java,"Java, AWS, GCP, ",Hà Nội,CÔNG TY CỔ PHẦN SYSTEMATIC FUNCTIONS,100-499 nhân viên,,,,Manager,,
550273,Thực Tập Sinh SEO,,Hồ Chí Minh,CÔNG TY TNHH GIẢI PHÁP THƯƠNG MẠI FAGO GROUP,25-99 nhân viên,,1.5,,,,
1165429,Lập Trình Viên Java Từ 2 Năm Kinh Nghiệm,,Hà Nội,Công ty TNHH Digital Innovation,10-24 nhân viên,20,,2,Web-Back,Java,"SpringBoot,Hibernate"
1398422,Backend Developer,"MongoDB, NodeJS, PostgreSQL, Python, AWS, RESTful API, azure, GRAPHQL",Hồ Chí Minh,CÔNG TY TNHH ADROIT TECHNOLOGIES,10-24 nhân viên,,,,Web-Back,"JS,Python","NodejS,Steamlit"
1320794,Business Analyst,,Hồ Chí Minh,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN PI GROUP,500-1000 nhân viên,20,35,3,BA,,
833594,Nhân Viên Vận Hành Sản Phẩm,"GameMaker, Analytics, Business Process Analysis, Mobile Development",Hà Nội,CÔNG TY CP VTC DỊCH VỤ DI ĐỘNG,100-499 nhân viên,,,,,,
1286671,Video Editor (Fresher),,Hà Nội,SonatGame Studio,25-99 nhân viên,,18,,,,
1286683,Graphic Designer,,Hà Nội,SonatGame Studio,25-99 nhân viên,,18,,,,
1402628,Nhân Viên Thiết Kế Đồ Họa,"Adobe Illustrator, Adobe Premier, Adobe After Effects, Thiết Kế",Hồ Chí Minh,Công Ty Cổ Phần Tập Đoàn BaHa,25-99 nhân viên,7,11,,,,
1364084,Nhân Viên Kinh Doanh Phần Mềm,"Khả năng thuyết phục, Có kỹ năng giao tiếp tốt., ",Hà Nội,VPĐD CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ NINJA TẠI TP.HCM,25-99 nhân viên,10,25,,,,
649033,Thực Tập Sinh PHP,"CSS, HTML, Javascript, MySQL, PHP",Hà Nội,Công ty TNHH Giải pháp Công nghệ và Truyền thông W.G,25-99 nhân viên,,,,Web-Back,"PHP,JS","Laravel,Wordpress"
1328978,"Thực Tập Sinh Lập Trình (ABAP,.NET,Java, SQL,...)",,Hồ Chí Minh,FPT IS,5000+ nhân viên,,,,Web-Back,"Java,C#",".NET Framework,ASP.NET"
1097433,"Game Tester Dòng Puzzle, Casual Và Hypercasual","Tester, test cases, ",Hà Nội,Winter Wolf - IEC Games,25-99 nhân viên,,,,Tester,,
1293881,Game Designer - Thiết Kế Game,,Hà Nội,SonatGame Studio,25-99 nhân viên,6,15,,,,
1401685,Thực Tập Sinh Media,,Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ NINJA,100-499 nhân viên,3,5,,,,
1069502,"Lập Trình Web (Html,Css,JS,.Net)",,Hà Nội,Công Ty Cổ Phần VCCorp,1000+ nhân viên,12,20,,Web-Full,"C#,JS,PHP",".NET Framework,ASP.NET"
1365700,Devops Engineer (Backend Engineer),,Hà Nội,Công Ty Cổ Phần VCCorp,1000+ nhân viên,18,28,3,DevOps,,
1402039,Kỹ Sư Giải Pháp (Team Leader Java),,Hà Nội,Công ty Cổ phần Công nghệ DTT,25-99 nhân viên,,,,,,
1291482,Thực Tập Sinh .NET - Oracle,,Hồ Chí Minh,Công Ty TNHH Phần Mềm Hoàn Cầu,25-99 nhân viên,,1,,Web-Back,"C#,JS",ASP.NET
760161,Social Media Content Creator,"Content write, Content Marketing, ",Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,12,,,,
1222906,DevOps Engineer,"Git, Docker, Jenkins, Cloud Computing",Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,60,,DevOps,,
1398069,Fullstack Developer,"Java, Tiếng Anh giao tiếp, ReactJS, Tiếng Anh B2",Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,37,3,Web-Full,"Java,JS",ReactJS
1402719,Quản Lý Chất Lượng - QA,,Hà Nội,Công ty Cổ phần NTTe-MOI,100-499 nhân viên,,,2,QA,,
1402309,Lập Trình Viên PHP (Remote),,Hà Nội,Công ty cổ phần EMSO Việt Nam,10-24 nhân viên,,,5,Web-Back,"PHP,JS","ReactJS,Drupal,ReactJS"
1400866,Digital Marketing Executive,,Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,15,,,,
1398122,Senior Java Developer,"Java, Good at English, ",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ HIVETECH VIỆT NAM,25-99 nhân viên,35,50,5,Web-Back,Java,SpringBoot
1402482,Manual Tester (Dự Án Banking),,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,20,34,1,Tester,,
1402492,Lập Trình Viên Android,,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,25,39,3,Mobile,"Java,Kotlin",
1402497,Business Analyst (Dự Án Banking),,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,20,34,2,BA,,
1402500,Lập Trình Viên Angular Dự Án Banking,,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,18,28,2,Web-Front,JS,"AngularJS,NodeJS"
1402513,Lập Trình Viên Java Dự Án Banking,,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,20,39,2,Web-Back,Java,"SpringBoot,Hibernate"
1402521,Data Engineer Dự Án Banking,,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,18,26,2,DE,"Java,C#,Python,Scala",
1402530,Fullstack Developer (Dự Án Banking),,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,20,30,2,Web-Full,"JS,Java","AngularJS,ReactJS"
1402660,Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),"Kỹ năng giao tiếp, Business Analyst, ",Hà Nội,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),500-1000 nhân viên,15,22,3,BA,,
1276244,"IT Chuyên Viên Phát Triển Web, Landing, Wordpresss",,Hà Nội,CÔNG TY TNHH ĐÀO TẠO DOANH NHÂN,100-499 nhân viên,8,12,,Web-Full,"JS,PHP",
1344993,Kỹ Sư Hệ Thống IT,"Linux, Python, ",Hà Nội,CÔNG TY TNHH NETMARKS VIỆT NAM,25-99 nhân viên,,,,System,,
1402485,Java Technical Lead,"Java, Leadership, AWS, ",Hà Nội,CÔNG TY CỔ PHẦN SYSTEMATIC FUNCTIONS,100-499 nhân viên,,,4,Manager,,
1402339,Kỹ Sư Triển Khai Network/HN,,Hà Nội,Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,1000+ nhân viên,,,,System,,
1402684,Admin Dự Án CNTT,,Hà Nội,Công ty TNHH Peasoft Việt Nam,25-99 nhân viên,,20,,,,
1402698,Project Delivery Manager,,Hà Nội,Công ty TNHH Peasoft Việt Nam,25-99 nhân viên,,30,3,Manager,,
1335891,Nhân Viên Triển Khai Giải Pháp,"Làm việc nhóm, Tiếng Anh đọc hiểu, ",Hà Nội,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ TSG,100-499 nhân viên,15,20,,,,
770430,Business Analyst Từ 2 Năm Kinh Nghiệm,"Figma, ",Hà Nội,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),500-1000 nhân viên,,22,2,BA,,
1268266,Tester Từ 2 Năm Kinh Nghiệm (Không Thử Việc),"SQL, test cases, API, ",Hà Nội,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),500-1000 nhân viên,,20,2,Tester,,
1402237,Web Developer,,Hà Nội,CÔNG TY CỔ PHẦN LIFORTE VIỆT NAM,10-24 nhân viên,,,1,Web-Front,JS,"ReactJS,VueJS"
1366012,Digital Marketing ( Lead Generation ),"Content Marketing, Digital Marketing, Advanced English, Marketing B2B, Budget Management, Content Marketing, Marketing B2B, Campaign Marketing, Advance English, Lead Generation",Hồ Chí Minh,CÔNG TY TNHH ISB VIỆT NAM,100-499 nhân viên,15,30,,,,
1190551,Nhân Viên SEO Marketing - Quảng Cáo Tại Hải Phòng (Thu Nhập Lên Tới 20 Triệu),,Hải Phòng,Công ty Cổ phần Giải pháp phần mềm trực tuyến Việt Nam,10-24 nhân viên,10,20,,,,
1355011,Kỹ Sư Công Nghệ (Web App) - Up To 25 Triệu/Tháng,,"Hà Nội, Hồ Chí Minh",CÔNG TY CỔ PHẦN GIÁO DỤC AMERICAN STUDY,500-1000 nhân viên,,25,,Web-Front,JS,"React Native,ReactJS"
1391326,"Nhân Viên Kinh Doanh Khoá Học Công Nghê, Chấp Nhận Sinh Viên Đang Chờ Bằng. Thu Nhập Upto 25M++/Tháng [Hoàn Kiếm/Cầu Giấy/Hà Đông]",,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS,500-1000 nhân viên,12,25,,,,
1392378,Mid Java Dev,"Java, Spring, detail design, ",Hồ Chí Minh,CÔNG TY TNHH ISB VIỆT NAM,100-499 nhân viên,13,25,2,Web-Back,Java,SpringBoot
1349675,IT Business Development ( Sales ),"Làm việc độc lập, Kỹ năng giao tiếp, Kỹ năng đàm phán, Market Research, Marketing, Sales, Tiếng Anh, Business Development, sales and marketing, Kỹ năng đàm phán, Marketing, Sales, Business Development, Advanced English",Hồ Chí Minh,CÔNG TY TNHH ISB VIỆT NAM,100-499 nhân viên,,,,,,
1394901,"Phiên Dịch Viên (Tiếng Anh, Tiếng Nhật Lĩnh Vực IT)",,Hà Nội,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN HSD,25-99 nhân viên,,,,,,
1393596,Nhân Viên SEO Marketing Online,,Hồ Chí Minh,CÔNG TY TNHH TRUYỀN THÔNG ADTIMIN,10-24 nhân viên,8,12,,,,
1334503,Giảng Viên Công Nghệ Thông Tin/ Khoa Học Máy Tính,"Android, CSS, HTML, Java, Javascript, Giảng dạy, Lập Trình",Hà Nội,Trường Đại học CMC,100-499 nhân viên,,,,,,
1397319,Senior/Lead Embedded Engineer (C++/Linux),,Hồ Chí Minh,Công ty TNHH Kaii Soft,1-9 nhân viên,,,,,,
1397329,Senior/Lead Embedded Test,,Hồ Chí Minh,Công ty TNHH Kaii Soft,1-9 nhân viên,,,,,,
1397543,Leader Team Odoo ( IT) (Thu Nhập 25 - 40 Triệu/ Tháng) Tại Hà Nội,,Hà Nội,Công ty TNHH Ancao,25-99 nhân viên,25,40,,,,
1397585,Lập Trình Viên/ IT (Thu Nhập 12 - 40 Triệu/ Tháng) Tại Hà Nội,,Hà Nội,Công ty TNHH Ancao,25-99 nhân viên,12,40,,,,
1398939,Front-End Developer (VueJS) - Tại Hà Nội - Thu Nhập Đến 15 Triệu,"TypeScript, VueJS, RESTful API, ",Hà Nội,Cty TNHH tư vấn Ganeshaid,10-24 nhân viên,,15,2,Web-Front,JS,VueJS
